x,y,z,p0,p1
3.140157e-03,-5.991777e-02,1.333333e-01,1.000000e+00,-9.986295e-01
-4.062960e-20,-6.000000e-02,1.333333e-01,1.000000e+00,-1.000000e+00
2.384977e-10,-6.000000e-02,1.277778e-01,1.000000e+00,-1.000000e+00
-3.140157e-03,-5.991777e-02,1.277778e-01,1.000000e+00,-9.986295e-01
-3.140157e-03,-5.991777e-02,1.444444e-01,1.000000e+00,-9.986295e-01
-3.140157e-03,-5.991777e-02,1.388889e-01,1.000000e+00,-9.986295e-01
2.384977e-10,-6.000000e-02,1.388889e-01,1.000000e+00,-1.000000e+00
-3.140157e-03,-5.991777e-02,1.555556e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.555556e-01,1.000000e+00,-9.986295e-01
-4.740120e-20,-6.000000e-02,1.555556e-01,1.000000e+00,-1.000000e+00
2.384977e-10,-6.000000e-02,1.500000e-01,1.000000e+00,-1.000000e+00
-3.140157e-03,-5.991777e-02,1.500000e-01,1.000000e+00,-9.986295e-01
-3.140157e-03,-5.991777e-02,1.666667e-01,1.000000e+00,-9.986295e-01
-3.140157e-03,-5.991777e-02,1.611111e-01,1.000000e+00,-9.986295e-01
2.384977e-10,-6.000000e-02,1.611111e-01,1.000000e+00,-1.000000e+00
-3.140157e-03,-5.991777e-02,1.777778e-01,1.000000e+00,-9.986295e-01
-3.140157e-03,-5.991777e-02,1.888889e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.777778e-01,1.000000e+00,-9.986295e-01
-3.140157e-03,-5.991777e-02,1.833333e-01,1.000000e+00,-9.986295e-01
2.384977e-10,-6.000000e-02,1.833333e-01,1.000000e+00,-1.000000e+00
-5.417280e-20,-6.000000e-02,1.777778e-01,1.000000e+00,-1.000000e+00
3.140157e-03,-5.991777e-02,1.666667e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.722222e-01,1.000000e+00,-9.986295e-01
-5.247990e-20,-6.000000e-02,1.722222e-01,1.000000e+00,-1.000000e+00
-5.078700e-20,-6.000000e-02,1.666667e-01,1.000000e+00,-1.000000e+00
-3.140157e-03,-5.991777e-02,1.722222e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,2.000000e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.944444e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.972222e-01,1.000000e+00,-9.986295e-01
1.570617e-03,-5.997944e-02,1.972222e-01,1.000000e+00,-9.996573e-01
1.570617e-03,-5.997944e-02,2.000000e-01,1.000000e+00,-9.996573e-01
-5.925150e-20,-6.000000e-02,1.944444e-01,1.000000e+00,-1.000000e+00
3.140157e-03,-5.991777e-02,1.111111e-02,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.666667e-02,1.000000e+00,-9.986295e-01
-3.385800e-21,-6.000000e-02,1.111111e-02,1.000000e+00,-1.000000e+00
3.140157e-03,-5.991777e-02,3.333333e-02,1.000000e+00,-9.986295e-01
-1.015740e-20,-6.000000e-02,3.333333e-02,1.000000e+00,-1.000000e+00
3.140157e-03,-5.991777e-02,2.777778e-02,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,3.888889e-02,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,5.555556e-02,1.000000e+00,-9.986295e-01
-1.692900e-20,-6.000000e-02,5.555556e-02,1.000000e+00,-1.000000e+00
3.140157e-03,-5.991777e-02,5.000000e-02,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,6.111111e-02,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,7.777778e-02,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,7.222222e-02,1.000000e+00,-9.986295e-01
-2.370060e-20,-6.000000e-02,7.777778e-02,1.000000e+00,-1.000000e+00
3.140157e-03,-5.991777e-02,8.333333e-02,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.000000e-01,1.000000e+00,-9.986295e-01
-3.047220e-20,-6.000000e-02,1.000000e-01,1.000000e+00,-1.000000e+00
3.140157e-03,-5.991777e-02,9.444444e-02,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.055556e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.222222e-01,1.000000e+00,-9.986295e-01
-3.724380e-20,-6.000000e-02,1.222222e-01,1.000000e+00,-1.000000e+00
3.140157e-03,-5.991777e-02,1.166667e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.277778e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.444444e-01,1.000000e+00,-9.986295e-01
-4.401540e-20,-6.000000e-02,1.444444e-01,1.000000e+00,-1.000000e+00
3.140157e-03,-5.991777e-02,1.388889e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.500000e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.611111e-01,1.000000e+00,-9.986295e-01
3.140157e-03,-5.991777e-02,1.888889e-01,1.000000e+00,-9.986295e-01
-5.755860e-20,-6.000000e-02,1.888889e-01,1.000000e+00,-1.000000e+00
3.140157e-03,-5.991777e-02,1.833333e-01,1.000000e+00,-9.986295e-01
9.386068e-03,-5.926130e-02,2.000000e-01,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,2.000000e-01,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,1.944444e-01,1.000000e+00,-9.876883e-01
1.093413e-02,-5.899529e-02,2.000000e-01,1.000000e+00,-9.832549e-01
1.093413e-02,-5.899529e-02,1.972222e-01,1.000000e+00,-9.832549e-01
9.386068e-03,-5.926130e-02,1.972222e-01,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,2.222222e-02,1.000000e+00,-9.876883e-01
1.552914e-02,-5.795555e-02,2.222222e-02,1.000000e+00,-9.659258e-01
9.386068e-03,-5.926130e-02,1.111111e-02,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,2.222222e-02,1.000000e+00,-9.781476e-01
1.247470e-02,-5.868886e-02,1.666667e-02,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,1.666667e-02,1.000000e+00,-9.876883e-01
1.552914e-02,-5.795555e-02,3.333333e-02,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,2.777778e-02,1.000000e+00,-9.781476e-01
1.552914e-02,-5.795555e-02,2.777778e-02,1.000000e+00,-9.659258e-01
9.386068e-03,-5.926130e-02,3.333333e-02,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,2.777778e-02,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,3.333333e-02,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,4.444444e-02,1.000000e+00,-9.876883e-01
1.552914e-02,-5.795555e-02,4.444444e-02,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,4.444444e-02,1.000000e+00,-9.781476e-01
1.247470e-02,-5.868886e-02,3.888889e-02,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,3.888889e-02,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,5.555556e-02,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,5.000000e-02,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,5.000000e-02,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,6.666667e-02,1.000000e+00,-9.876883e-01
1.552914e-02,-5.795555e-02,6.666667e-02,1.000000e+00,-9.659258e-01
9.386068e-03,-5.926130e-02,6.111111e-02,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,6.666667e-02,1.000000e+00,-9.781476e-01
1.247470e-02,-5.868886e-02,6.111111e-02,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,7.777778e-02,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,7.222222e-02,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,7.222222e-02,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,8.888889e-02,1.000000e+00,-9.876883e-01
1.552914e-02,-5.795555e-02,8.888889e-02,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,8.888889e-02,1.000000e+00,-9.781476e-01
1.247470e-02,-5.868886e-02,8.333333e-02,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,8.333333e-02,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,1.000000e-01,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,9.444444e-02,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,9.444444e-02,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,1.111111e-01,1.000000e+00,-9.876883e-01
1.552914e-02,-5.795555e-02,1.111111e-01,1.000000e+00,-9.659258e-01
9.386068e-03,-5.926130e-02,1.055556e-01,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,1.111111e-01,1.000000e+00,-9.781476e-01
1.247470e-02,-5.868886e-02,1.055556e-01,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,1.222222e-01,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,1.166667e-01,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,1.166667e-01,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,1.333333e-01,1.000000e+00,-9.876883e-01
1.552914e-02,-5.795555e-02,1.333333e-01,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,1.333333e-01,1.000000e+00,-9.781476e-01
1.247470e-02,-5.868886e-02,1.277778e-01,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,1.277778e-01,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,1.444444e-01,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,1.388889e-01,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,1.388889e-01,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,1.555556e-01,1.000000e+00,-9.876883e-01
1.552914e-02,-5.795555e-02,1.555556e-01,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,1.555556e-01,1.000000e+00,-9.781476e-01
1.247470e-02,-5.868886e-02,1.500000e-01,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,1.500000e-01,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,1.666667e-01,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,1.611111e-01,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,1.611111e-01,1.000000e+00,-9.781476e-01
1.552914e-02,-5.795555e-02,1.777778e-01,1.000000e+00,-9.659258e-01
9.386068e-03,-5.926130e-02,1.777778e-01,1.000000e+00,-9.876883e-01
9.386068e-03,-5.926130e-02,1.888889e-01,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,1.777778e-01,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,1.833333e-01,1.000000e+00,-9.876883e-01
1.247470e-02,-5.868886e-02,1.833333e-01,1.000000e+00,-9.781476e-01
1.552914e-02,-5.795555e-02,1.666667e-01,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.722222e-01,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,1.722222e-01,1.000000e+00,-9.781476e-01
1.247470e-02,-5.868886e-02,1.666667e-01,1.000000e+00,-9.781476e-01
9.386068e-03,-5.926130e-02,1.722222e-01,1.000000e+00,-9.876883e-01
1.552914e-02,-5.795555e-02,2.000000e-01,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.944444e-01,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.972222e-01,1.000000e+00,-9.659258e-01
1.400672e-02,-5.834220e-02,1.972222e-01,1.000000e+00,-9.723699e-01
1.400672e-02,-5.834220e-02,2.000000e-01,1.000000e+00,-9.723699e-01
1.247470e-02,-5.868886e-02,1.944444e-01,1.000000e+00,-9.781476e-01
1.552914e-02,-5.795555e-02,1.111111e-02,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.666667e-02,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,1.111111e-02,1.000000e+00,-9.781476e-01
1.552914e-02,-5.795555e-02,3.888889e-02,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,5.555556e-02,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,5.555556e-02,1.000000e+00,-9.781476e-01
1.552914e-02,-5.795555e-02,5.000000e-02,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,6.111111e-02,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,7.777778e-02,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,7.777778e-02,1.000000e+00,-9.781476e-01
1.552914e-02,-5.795555e-02,7.222222e-02,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,8.333333e-02,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.000000e-01,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,1.000000e-01,1.000000e+00,-9.781476e-01
1.552914e-02,-5.795555e-02,9.444444e-02,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.055556e-01,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.222222e-01,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,1.222222e-01,1.000000e+00,-9.781476e-01
1.552914e-02,-5.795555e-02,1.166667e-01,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.277778e-01,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.444444e-01,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,1.444444e-01,1.000000e+00,-9.781476e-01
1.552914e-02,-5.795555e-02,1.388889e-01,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.500000e-01,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.611111e-01,1.000000e+00,-9.659258e-01
1.552914e-02,-5.795555e-02,1.888889e-01,1.000000e+00,-9.659258e-01
1.247470e-02,-5.868886e-02,1.888889e-01,1.000000e+00,-9.781476e-01
1.552914e-02,-5.795555e-02,1.833333e-01,1.000000e+00,-9.659258e-01
2.150208e-02,-5.601483e-02,2.000000e-01,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,2.000000e-01,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,1.944444e-01,1.000000e+00,-9.335804e-01
2.296101e-02,-5.543277e-02,2.000000e-01,1.000000e+00,-9.238795e-01
2.296101e-02,-5.543277e-02,1.972222e-01,1.000000e+00,-9.238795e-01
2.150208e-02,-5.601483e-02,1.972222e-01,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,1.111111e-02,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,2.222222e-02,1.000000e+00,-9.335804e-01
2.723943e-02,-5.346039e-02,2.222222e-02,1.000000e+00,-8.910065e-01
2.150208e-02,-5.601483e-02,1.666667e-02,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,2.222222e-02,1.000000e+00,-9.135455e-01
2.440420e-02,-5.481273e-02,1.666667e-02,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,3.333333e-02,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,2.777778e-02,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,2.777778e-02,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,4.444444e-02,1.000000e+00,-9.335804e-01
2.723943e-02,-5.346039e-02,4.444444e-02,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,4.444444e-02,1.000000e+00,-9.135455e-01
2.440420e-02,-5.481273e-02,3.888889e-02,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,3.888889e-02,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,5.555556e-02,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,5.000000e-02,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,5.000000e-02,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,6.666667e-02,1.000000e+00,-9.335804e-01
2.723943e-02,-5.346039e-02,6.666667e-02,1.000000e+00,-8.910065e-01
2.150208e-02,-5.601483e-02,6.111111e-02,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,6.666667e-02,1.000000e+00,-9.135455e-01
2.440420e-02,-5.481273e-02,6.111111e-02,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,7.777778e-02,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,7.222222e-02,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,7.222222e-02,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,8.888889e-02,1.000000e+00,-9.335804e-01
2.723943e-02,-5.346039e-02,8.888889e-02,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,8.888889e-02,1.000000e+00,-9.135455e-01
2.440420e-02,-5.481273e-02,8.333333e-02,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,8.333333e-02,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,1.000000e-01,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,9.444444e-02,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,9.444444e-02,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,1.111111e-01,1.000000e+00,-9.335804e-01
2.723943e-02,-5.346039e-02,1.111111e-01,1.000000e+00,-8.910065e-01
2.150208e-02,-5.601483e-02,1.055556e-01,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,1.111111e-01,1.000000e+00,-9.135455e-01
2.440420e-02,-5.481273e-02,1.055556e-01,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,1.222222e-01,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,1.166667e-01,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,1.166667e-01,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,1.333333e-01,1.000000e+00,-9.335804e-01
2.723943e-02,-5.346039e-02,1.333333e-01,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,1.333333e-01,1.000000e+00,-9.135455e-01
2.440420e-02,-5.481273e-02,1.277778e-01,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,1.277778e-01,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,1.444444e-01,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,1.388889e-01,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,1.388889e-01,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,1.555556e-01,1.000000e+00,-9.335804e-01
2.723943e-02,-5.346039e-02,1.555556e-01,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,1.555556e-01,1.000000e+00,-9.135455e-01
2.440420e-02,-5.481273e-02,1.500000e-01,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,1.500000e-01,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,1.666667e-01,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,1.611111e-01,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,1.611111e-01,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,1.777778e-01,1.000000e+00,-9.335804e-01
2.150208e-02,-5.601483e-02,1.888889e-01,1.000000e+00,-9.335804e-01
2.723943e-02,-5.346039e-02,1.777778e-01,1.000000e+00,-8.910065e-01
2.150208e-02,-5.601483e-02,1.833333e-01,1.000000e+00,-9.335804e-01
2.440420e-02,-5.481273e-02,1.833333e-01,1.000000e+00,-9.135455e-01
2.440420e-02,-5.481273e-02,1.777778e-01,1.000000e+00,-9.135455e-01
2.723943e-02,-5.346039e-02,1.666667e-01,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.722222e-01,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,1.722222e-01,1.000000e+00,-9.135455e-01
2.440420e-02,-5.481273e-02,1.666667e-01,1.000000e+00,-9.135455e-01
2.150208e-02,-5.601483e-02,1.722222e-01,1.000000e+00,-9.335804e-01
2.723943e-02,-5.346039e-02,2.000000e-01,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.944444e-01,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.972222e-01,1.000000e+00,-8.910065e-01
2.583067e-02,-5.415512e-02,1.972222e-01,1.000000e+00,-9.025853e-01
2.583067e-02,-5.415512e-02,2.000000e-01,1.000000e+00,-9.025853e-01
2.440420e-02,-5.481273e-02,1.944444e-01,1.000000e+00,-9.135455e-01
2.723943e-02,-5.346039e-02,1.111111e-02,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.666667e-02,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,1.111111e-02,1.000000e+00,-9.135455e-01
2.723943e-02,-5.346039e-02,3.333333e-02,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,3.333333e-02,1.000000e+00,-9.135455e-01
2.723943e-02,-5.346039e-02,2.777778e-02,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,3.888889e-02,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,5.555556e-02,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,5.555556e-02,1.000000e+00,-9.135455e-01
2.723943e-02,-5.346039e-02,5.000000e-02,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,6.111111e-02,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,7.777778e-02,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,7.777778e-02,1.000000e+00,-9.135455e-01
2.723943e-02,-5.346039e-02,7.222222e-02,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,8.333333e-02,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.000000e-01,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,1.000000e-01,1.000000e+00,-9.135455e-01
2.723943e-02,-5.346039e-02,9.444444e-02,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.055556e-01,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.222222e-01,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,1.222222e-01,1.000000e+00,-9.135455e-01
2.723943e-02,-5.346039e-02,1.166667e-01,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.277778e-01,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.444444e-01,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,1.444444e-01,1.000000e+00,-9.135455e-01
2.723943e-02,-5.346039e-02,1.388889e-01,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.500000e-01,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.611111e-01,1.000000e+00,-8.910065e-01
2.723943e-02,-5.346039e-02,1.888889e-01,1.000000e+00,-8.910065e-01
2.440420e-02,-5.481273e-02,1.888889e-01,1.000000e+00,-9.135455e-01
2.723943e-02,-5.346039e-02,1.833333e-01,1.000000e+00,-8.910065e-01
3.267834e-02,-5.032023e-02,2.000000e-01,1.000000e+00,-8.386706e-01
3.267834e-02,-5.032023e-02,1.944444e-01,1.000000e+00,-8.386706e-01
3.526712e-02,-4.854102e-02,2.000000e-01,1.000000e+00,-8.090170e-01
3.267834e-02,-5.032023e-02,1.972222e-01,1.000000e+00,-8.386706e-01
3.398437e-02,-4.944757e-02,2.000000e-01,1.000000e+00,-8.241262e-01
3.398437e-02,-4.944757e-02,1.972222e-01,1.000000e+00,-8.241262e-01
3.267834e-02,-5.032023e-02,2.222222e-02,1.000000e+00,-8.386706e-01
3.775922e-02,-4.662876e-02,2.222222e-02,1.000000e+00,-7.771460e-01
3.267834e-02,-5.032023e-02,1.111111e-02,1.000000e+00,-8.386706e-01
3.526712e-02,-4.854102e-02,2.222222e-02,1.000000e+00,-8.090170e-01
3.526712e-02,-4.854102e-02,1.666667e-02,1.000000e+00,-8.090170e-01
3.267834e-02,-5.032023e-02,1.666667e-02,1.000000e+00,-8.386706e-01
3.775922e-02,-4.662876e-02,3.333333e-02,1.000000e+00,-7.771460e-01
3.526712e-02,-4.854102e-02,2.777778e-02,1.000000e+00,-8.090170e-01
3.775922e-02,-4.662876e-02,2.777778e-02,1.000000e+00,-7.771460e-01
3.267834e-02,-5.032023e-02,3.333333e-02,1.000000e+00,-8.386706e-01
3.267834e-02,-5.032023e-02,2.777778e-02,1.000000e+00,-8.386706e-01
3.526712e-02,-4.854102e-02,3.333333e-02,1.000000e+00,-8.090170e-01
3.267834e-02,-5.032023e-02,4.444444e-02,1.000000e+00,-8.386706e-01
3.775922e-02,-4.662876e-02,4.444444e-02,1.000000e+00,-7.771460e-01
3.526712e-02,-4.854102e-02,4.444444e-02,1.000000e+00,-8.090170e-01
3.526712e-02,-4.854102e-02,3.888889e-02,1.000000e+00,-8.090170e-01
3.267834e-02,-5.032023e-02,3.888889e-02,1.000000e+00,-8.386706e-01
3.775922e-02,-4.662876e-02,5.555556e-02,1.000000e+00,-7.771460e-01
3.526712e-02,-4.854102e-02,5.000000e-02,1.000000e+00,-8.090170e-01
3.775922e-02,-4.662876e-02,5.000000e-02,1.000000e+00,-7.771460e-01
3.267834e-02,-5.032023e-02,5.555556e-02,1.000000e+00,-8.386706e-01
3.267834e-02,-5.032023e-02,5.000000e-02,1.000000e+00,-8.386706e-01
3.526712e-02,-4.854102e-02,5.555556e-02,1.000000e+00,-8.090170e-01
3.267834e-02,-5.032023e-02,6.666667e-02,1.000000e+00,-8.386706e-01
3.775922e-02,-4.662876e-02,6.666667e-02,1.000000e+00,-7.771460e-01
3.526712e-02,-4.854102e-02,6.666667e-02,1.000000e+00,-8.090170e-01
3.526712e-02,-4.854102e-02,6.111111e-02,1.000000e+00,-8.090170e-01
3.267834e-02,-5.032023e-02,6.111111e-02,1.000000e+00,-8.386706e-01
3.775922e-02,-4.662876e-02,7.777778e-02,1.000000e+00,-7.771460e-01
3.526712e-02,-4.854102e-02,7.222222e-02,1.000000e+00,-8.090170e-01
3.775922e-02,-4.662876e-02,7.222222e-02,1.000000e+00,-7.771460e-01
3.267834e-02,-5.032023e-02,7.777778e-02,1.000000e+00,-8.386706e-01
3.267834e-02,-5.032023e-02,7.222222e-02,1.000000e+00,-8.386706e-01
3.526712e-02,-4.854102e-02,7.777778e-02,1.000000e+00,-8.090170e-01
3.267834e-02,-5.032023e-02,8.888889e-02,1.000000e+00,-8.386706e-01
3.775922e-02,-4.662876e-02,8.888889e-02,1.000000e+00,-7.771460e-01
3.526712e-02,-4.854102e-02,8.888889e-02,1.000000e+00,-8.090170e-01
3.526712e-02,-4.854102e-02,8.333333e-02,1.000000e+00,-8.090170e-01
3.267834e-02,-5.032023e-02,8.333333e-02,1.000000e+00,-8.386706e-01
3.775922e-02,-4.662876e-02,1.000000e-01,1.000000e+00,-7.771460e-01
3.526712e-02,-4.854102e-02,9.444444e-02,1.000000e+00,-8.090170e-01
