x,y,z,real,imag
2.5054856872558595e-01,4.2112663269042970e-02,-2.2327983093261719e-01,1.6773413276428273e+00,-3.8345642264648261e-01
2.1507911682128905e-01,-4.2404693603515627e-02,-1.8004643249511718e-01,5.4618857472714932e-01,-2.5763263009167452e+00
2.2404858398437499e-01,-3.8056728363037112e-02,-1.6732685852050783e-01,5.7681260305681259e-01,-2.0782635659566018e+00
2.5004714965820313e-01,-2.8490319252014160e-03,-1.4674252319335937e-01,9.4357698082129282e-01,-3.7365579647091496e-01
1.9248202514648438e-01,-5.4526740312576291e-04,-2.3522294616699219e-01,1.1833277665533770e+00,-2.7702023736648025e+00
2.1244970703124999e-01,-4.3295921325683592e-02,-1.8744702148437500e-01,5.5770819640879943e-01,-2.7837645146460495e+00
2.6288217163085936e-01,4.9712936401367189e-02,-1.9115463256835938e-01,1.6030495451894686e+00,3.2795511294743884e-01
2.1935089111328124e-01,-4.0788131713867186e-02,-1.7333775329589843e-01,5.5323980121601668e-01,-2.3404614293051291e+00
2.4416435241699219e-01,-8.2609119415283198e-03,-1.4754264831542968e-01,8.6868003701498941e-01,-5.6835995767146552e-01
2.6094171142578126e-01,3.4243583679199219e-02,-1.5989816284179686e-01,1.3627847191183255e+00,4.6809772535919547e-01
2.2336921691894532e-01,1.8673320770263672e-02,-2.3972650146484376e-01,1.5106333852937497e+00,-1.6258363092252290e+00
2.5404277038574219e-01,1.0479393005371094e-02,-1.4758482360839845e-01,1.0862156550716073e+00,2.1988689305833087e-02
2.1135203552246093e-01,-4.3260471343994140e-02,-1.9530653381347657e-01,5.8893024829149443e-01,-2.9491209236521807e+00
2.2818533325195312e-01,-3.4709133148193357e-02,-1.6256529235839845e-01,6.1001200647886411e-01,-1.8318425225469752e+00
1.9204318237304688e-01,-2.6602964401245117e-02,-2.2113522338867186e-01,7.9108851315270012e-01,-3.3252643945931002e+00
2.4896432495117188e-01,3.7338584899902341e-02,-2.2931968688964843e-01,1.6510199626099875e+00,-6.3878047745039990e-01
2.3222654724121095e-01,2.7721389770507813e-02,-2.3669197082519530e-01,1.6002474621259681e+00,-1.1733292774995032e+00
1.9114080810546874e-01,-7.8888254165649409e-03,-2.3259783935546874e-01,1.0685008951625692e+00,-3.0017461692939640e+00
2.3396946716308595e-01,-2.5819400787353515e-02,-1.5459883117675782e-01,6.8460019328432908e-01,-1.3424935509852944e+00
2.6612457275390627e-01,4.8196445465087889e-02,-1.8374299621582033e-01,1.5546618807430050e+00,3.6430853718152056e-01
2.6658050537109373e-01,3.8242210388183595e-02,-1.6412171936035155e-01,1.4076106140289606e+00,4.1194692818735523e-01
2.1041409301757813e-01,-4.1994354248046872e-02,-2.0301411437988282e-01,6.3422293664252893e-01,-3.0682947403689242e+00
2.0298123168945312e-01,-3.5778182983398438e-02,-2.1434815979003907e-01,7.1405500216454554e-01,-3.2351126053802641e+00
2.1081665039062500e-01,4.1800413131713871e-03,-2.3970463562011718e-01,1.3198068139337635e+00,-2.3231610800943212e+00
2.5796038818359374e-01,4.3636875152587892e-02,-2.2085447692871094e-01,1.6560015514693793e+00,-3.1212697537611211e-01
1.9806761169433593e-01,-3.1511548995971680e-02,-2.1843638610839844e-01,7.5461259831924243e-01,-3.2839201774922753e+00
2.1716851806640625e-01,8.1633644104003901e-03,-2.4075450134277343e-01,1.3801193587112546e+00,-2.1086966470225761e+00
2.0760183715820313e-01,-3.9434101104736330e-02,-2.0949090576171875e-01,6.7849933470870094e-01,-3.1549187529296772e+00
2.3974508666992186e-01,2.9732723236083985e-02,-2.3578860473632812e-01,1.6097879021834618e+00,-1.0332996721631149e+00
2.0441142272949220e-01,2.1740343421697616e-05,-2.3814746093750000e-01,1.2438656805065433e+00,-2.5576227536598468e+00
2.5588613891601564e-01,2.6731317043304443e-03,-1.4665429687500001e-01,1.0184368758931035e+00,-2.1555507052381984e-01
2.6905288696289065e-01,4.5650455474853517e-02,-1.7632542419433594e-01,1.4978241567222861e+00,3.5627975613124974e-01
2.5974038696289065e-01,4.7079441070556644e-02,-2.1290544128417968e-01,1.6598603472521993e+00,-8.3427269920108127e-02
2.5770779418945311e-01,2.3157550811767579e-02,-1.5195083618164062e-01,1.2296288976049707e+00,3.0713929940243090e-01
2.6419143676757811e-01,4.9084117889404297e-02,-2.0535981750488280e-01,1.6345253522339300e+00,5.1039993694857205e-02
1.9541920471191407e-01,-2.2071914672851564e-02,-2.2617900085449219e-01,8.8316242681191159e-01,-3.2309618278193231e+00
2.2228013610839845e-01,1.2136950492858886e-02,-2.4096389770507812e-01,1.4330222285441525e+00,-1.9009390172086111e+00
2.4602438354492187e-01,-1.5899638175964355e-02,-1.4962965393066407e-01,8.1758174278857065e-01,-8.4463661331667894e-01
1.9822892761230468e-01,-4.3302779197692872e-03,-2.3588389587402345e-01,1.1575695203620766e+00,-2.7894640141329456e+00
2.3547953796386720e-01,-3.2834316253662107e-02,-1.5999098205566406e-01,6.5546070810965174e-01,-1.6405602318119681e+00
2.6788278198242188e-01,4.9977928161621096e-02,-1.9792971801757814e-01,1.5998658191762118e+00,1.4130845751178056e-01
1.9380020141601562e-01,-1.5922389984130859e-02,-2.2957368469238282e-01,9.6784856038918388e-01,-3.1452169591514094e+00
2.7161688232421877e-01,4.1798419952392578e-02,-1.6894796752929689e-01,1.4371010804046724e+00,3.0740765680646875e-01
2.3054898071289062e-01,2.0698518753051759e-02,-2.3968969726562500e-01,1.5321186576853472e+00,-1.4786757984797259e+00
2.4003187561035155e-01,-2.0992864608764650e-02,-1.5178854370117187e-01,7.4870985886362507e-01,-1.0806058584771798e+00
2.5191213989257810e-01,-1.0668138504028320e-02,-1.4794355773925782e-01,8.8775074444492774e-01,-6.3607361643570492e-01
2.5639752197265625e-01,3.9028911590576171e-02,-2.2747085571289063e-01,1.6371787505789315e+00,-5.5223320294644307e-01
2.1831632995605468e-01,-4.4597568511962893e-02,-1.9304277038574219e-01,6.0307159461356485e-01,-2.8288753425279975e+00
2.2739350891113280e-01,-4.1677097320556640e-02,-1.7330807495117187e-01,5.9176074576184323e-01,-2.2369676659387583e+00
2.1968229675292969e-01,-4.4282970428466795e-02,-1.8576203918457032e-01,5.8059066561939321e-01,-2.6616426634450616e+00
2.7093838500976564e-01,4.9471286773681643e-02,-1.9021792602539062e-01,1.5579160641323957e+00,1.9097448216230001e-01
2.0008869934082033e-01,-2.6987579345703124e-02,-2.2436271667480467e-01,8.4470852321419820e-01,-3.2188746798720018e+00
2.3288871765136718e-01,-3.8749187469482423e-02,-1.6726159667968751e-01,6.2219869112660708e-01,-1.9727987520298784e+00
2.5771615600585940e-01,-5.2591900825500488e-03,-1.4682678222656251e-01,9.5968898950748904e-01,-4.6118889019341669e-01
2.2272790527343750e-01,-4.3301166534423827e-02,-1.7920382690429687e-01,5.7608677954629828e-01,-2.4608364086682224e+00
2.6327377319335937e-01,2.8178869247436525e-02,-1.5492372131347656e-01,1.2890922930782152e+00,3.2676135831353159e-01
2.1734349060058594e-01,-4.3771217346191403e-02,-2.0100163269042970e-01,6.4337153213593934e-01,-2.9609919484863636e+00
2.5989144897460936e-01,1.5865361213684082e-02,-1.4902661132812500e-01,1.1568141382259456e+00,1.1192242951596731e-01
2.4732583618164061e-01,3.1666639328002927e-02,-2.3462059020996093e-01,1.6123847416325456e+00,-9.0829475003682369e-01
2.6891088867187501e-01,3.2701938629150391e-02,-1.5863127136230468e-01,1.3389021058988564e+00,3.0197753165453911e-01
2.7475341796875002e-01,4.6338314056396483e-02,-1.8317556762695311e-01,1.5074664053526194e+00,1.9146917648888717e-01
2.3797711181640624e-01,2.2891109466552734e-02,-2.3945207214355468e-01,1.5501289667360196e+00,-1.3293160505665647e+00
2.6182046508789064e-01,8.2129411697387696e-03,-1.4716487121582031e-01,1.0895476666714359e+00,-9.7909017435580004e-02
2.5492471313476561e-01,3.3584671020507814e-02,-2.3319677734374999e-01,1.6062790476253572e+00,-8.0004538289925464e-01
2.7535357666015625e-01,3.5715484619140626e-02,-1.6343656921386718e-01,1.3729037857122879e+00,2.1466810877453757e-01
2.1602449035644530e-01,-4.1396923065185547e-02,-2.0983776855468750e-01,7.0286568074704847e-01,-3.0532402313120892e+00
2.0546852111816405e-01,-3.2297962188720705e-02,-2.2088563537597655e-01,7.9298767752478494e-01,-3.2007421033550312e+00
2.2868243408203126e-01,1.3239577293395996e-02,-2.4155918884277344e-01,1.4533647859769496e+00,-1.7863995713618124e+00
2.6850866699218751e-01,4.7352630615234377e-02,-2.1183772277832030e-01,1.6138078214368055e+00,-1.4182788770836602e-01
2.1807560729980469e-01,2.4189816415309907e-04,-2.4091041564941407e-01,1.2905555030956710e+00,-2.3421590597626678e+00
2.1141011047363281e-01,-3.5738008022308350e-03,-2.3904353332519532e-01,1.2243153941978768e+00,-2.5509627531389913e+00
1.9940379333496094e-01,-1.2064471244812011e-02,-2.3343630981445312e-01,1.0541341808031235e+00,-2.9671454062006464e+00
2.6530926513671876e-01,4.4853851318359374e-02,-2.1876362609863281e-01,1.6272625790501571e+00,-2.8424386033778792e-01
2.1068820190429688e-01,-3.7169998168945312e-02,-2.1625830078125000e-01,7.4757942689637913e-01,-3.1432742423459299e+00
2.2534848022460938e-01,5.2137975692749024e-03,-2.4217578125000000e-01,1.3617832492964039e+00,-2.0917343468516814e+00
2.4180958557128907e-01,-2.7986602783203127e-02,-1.5575244140625000e-01,7.1477711525956300e-01,-1.3563483425063165e+00
2.6348519897460937e-01,3.2496020197868346e-04,-1.4643579101562501e-01,1.0289092394698751e+00,-3.2051757304623130e-01
2.7286203002929688e-01,4.8007713317871091e-02,-2.0461750793457031e-01,1.5825721800778645e+00,-6.0546390072173079e-02
2.7578552246093752e-01,3.9689910888671874e-02,-1.7719886779785157e-01,1.4507188462868355e+00,1.5248514802407881e-01
2.3499513244628906e-01,-4.2929210662841798e-02,-1.7470825195312500e-01,6.2829149340560675e-01,-2.1916348982206841e+00
2.5382963562011718e-01,-1.8184631347656251e-02,-1.5032000732421874e-01,8.4400468150446084e-01,-8.9180650279556761e-01
2.0206784057617189e-01,-2.0338428497314452e-02,-2.2999530029296875e-01,9.5070668768894384e-01,-3.1028161696926606e+00
2.2991780090332031e-01,-4.4417697906494143e-02,-1.7985644531250000e-01,6.1031891940369798e-01,-2.3915434075845567e+00
2.4555477905273437e-01,2.5116575241088866e-02,-2.3882514953613282e-01,1.5616647047164447e+00,-1.1851504474619543e+00
2.6350759887695313e-01,4.0747428894042967e-02,-2.2550297546386719e-01,1.6173554890916364e+00,-4.8993639786254128e-01
2.4786253356933594e-01,-2.3180276870727538e-02,-1.5267639160156249e-01,7.7790895920066283e-01,-1.1098253647191481e+00
2.7561859130859373e-01,4.5251293182373045e-02,-1.9722694396972656e-01,1.5461795205951017e+00,-7.2969177605569117e-03
2.5967572021484375e-01,-1.3026022911071777e-02,-1.4842991638183595e-01,9.1181309609888683e-01,-7.0491678813130354e-01
2.7567819213867190e-01,3.3939434051513673e-02,-1.7148754882812500e-01,1.3924947045406797e+00,9.1268860672899355e-02
2.6564224243164064e-01,2.1145311355590821e-02,-1.5115194702148438e-01,1.2201041244959243e+00,1.5905969720035362e-01
2.2444129943847657e-01,-4.5538894653320311e-02,-1.9789625549316406e-01,6.5017371501165577e-01,-2.8252913456404296e+00
2.7100183105468750e-01,2.6334899902343750e-02,-1.5392060852050782e-01,1.2736161595806270e+00,1.5534923803268919e-01
2.2577957153320313e-01,-4.5010135650634768e-02,-1.8439559936523436e-01,6.0149323637930885e-01,-2.5557142888066511e+00
2.5324484252929685e-01,2.7262374877929686e-02,-2.3791777038574219e-01,1.5645670900635154e+00,-1.0579072900970679e+00
2.2509266662597657e-01,-4.5795288085937497e-02,-1.9055706787109375e-01,6.1943186995034938e-01,-2.6962867482036943e+00
2.6531005859375001e-01,-7.6577095985412595e-03,-1.4707914733886718e-01,9.7892051334165608e-01,-5.4424767205098468e-01
2.7558782958984374e-01,2.8861291885375978e-02,-1.6016807556152343e-01,1.3166854074185437e+00,1.2263243337525609e-01
2.0512507629394530e-01,-7.5802001953125002e-03,-2.3666836547851564e-01,1.1459379543522645e+00,-2.7646118458436097e+00
2.7578060913085939e-01,4.2086830139160154e-02,-1.9048908996582031e-01,1.5057992369502622e+00,1.4699741346660730e-02
2.3606692504882812e-01,1.5499976158142090e-02,-2.4200434875488280e-01,1.4799277099896306e+00,-1.6220656950659817e+00
2.2366539001464844e-01,-4.4063732147216796e-02,-2.0573612976074218e-01,6.9562085181722033e-01,-2.9215563378782541e+00
2.6790771484374998e-01,1.3637531280517578e-02,-1.4846783447265624e-01,1.1564076898329847e+00,-2.8222545351107686e-02
2.6245803833007814e-01,3.5507999420166018e-02,-2.3155036926269532e-01,1.5935068372142358e+00,-7.0911663126745861e-01
2.3976593017578124e-01,-3.7266426086425782e-02,-1.6454248046875000e-01,6.6219242542879886e-01,-1.7973267796790084e+00
2.1320666503906249e-01,-3.3021953582763670e-02,-2.2308799743652344e-01,8.3169458428194454e-01,-3.1060798434579384e+00
2.4067048645019531e-01,-4.1137149810791016e-02,-1.7021997070312500e-01,6.6079730051207985e-01,-1.9899474042397889e+00
2.4418643188476563e-01,-3.3817260742187501e-02,-1.6048001098632814e-01,7.0250934363843465e-01,-1.5766778924470528e+00
2.6959078979492185e-01,5.8898992538452145e-03,-1.4677876281738281e-01,1.0969945905714946e+00,-2.2878968831842927e-01
2.7568457031249999e-01,3.7391342163085935e-02,-1.8472642517089843e-01,1.4580358344894564e+00,-1.9441085372060296e-03
2.0780287170410155e-01,-2.7172117233276366e-02,-2.2689015197753906e-01,8.8755119291143414e-01,-3.1224539730697871e+00
2.7565515136718749e-01,2.7650096893310546e-02,-1.6646809387207032e-01,1.3324548540140575e+00,1.6472460718241266e-02
2.1864320373535157e-01,-3.7909751892089845e-02,-2.1832266235351563e-01,7.8482492844526441e-01,-3.0562831484340274e+00
2.7306411743164061e-01,4.5194881439208981e-02,-2.1751296997070313e-01,1.5831113212161638e+00,-3.3198446965168266e-01
2.2503480529785155e-01,-3.5442800521850587e-03,-2.4169718933105469e-01,1.2634764439139421e+00,-2.3602730331452291e+00
2.5576931762695315e-01,-2.5300874710083007e-02,-1.5358197021484374e-01,8.1241039022631534e-01,-1.1294903144753148e+00
2.4985589599609376e-01,-2.9761163711547852e-02,-1.5675125122070313e-01,7.5298114872190358e-01,-1.3489906143496948e+00
2.6976193237304685e-01,4.2268085479736331e-02,-2.2359153747558594e-01,1.5926031516512440e+00,-4.5205571401979294e-01
2.0708439636230469e-01,-1.4871739387512206e-02,-2.3437924194335938e-01,1.0496983005723135e+00,-2.9264621353449791e+00
2.7561123657226561e-01,3.1821493148803712e-02,-1.7918940734863281e-01,1.4062742733820337e+00,-4.0942926138556324e-02
2.7570706176757814e-01,4.2777656555175785e-02,-2.0998481750488282e-01,1.5591161236631792e+00,-2.4193583445283678e-01
2.1831031799316405e-01,-8.4620456695556640e-03,-2.3938145446777342e-01,1.1832884150265028e+00,-2.5966495137993846e+00
2.4364662170410156e-01,1.7900701522827148e-02,-2.4191177368164063e-01,1.5002930658357001e+00,-1.4648647614167116e+00
2.7068072509765623e-01,-2.1553273200988769e-03,-1.4660064697265626e-01,1.0438793594859310e+00,-4.2864566940148607e-01
2.6103936767578123e-01,2.9425870895385741e-02,-2.3680955505371093e-01,1.5599098072794333e+00,-9.4342293168459057e-01
2.6167410278320313e-01,-2.0482007980346679e-02,-1.5101832580566407e-01,8.7532659825077641e-01,-9.3433218481795188e-01
2.7379522705078124e-01,1.8651636123657226e-02,-1.5121156311035155e-01,1.2139016689026561e+00,-1.6920287260500766e-02
2.3384130859374999e-01,7.6377444267272951e-03,-2.4339323425292969e-01,1.3993253688286940e+00,-1.9079206715756789e+00
2.3676739501953126e-01,-4.5779045104980466e-02,-1.8204248046874999e-01,6.4645590990497803e-01,-2.3624785151837648e+00
2.3090139770507812e-01,-4.6257122039794922e-02,-2.0203468322753906e-01,6.9681155437895814e-01,-2.7836060241624949e+00
2.5133421325683591e-01,2.0197978973388674e-02,-2.4138807678222657e-01,1.5126611141777735e+00,-1.3198913322751302e+00
2.4232215881347657e-01,-4.4551235198974609e-02,-1.7710314941406249e-01,6.6897709698051433e-01,-2.1684604393695253e+00
2.7557769775390623e-01,2.6045995712280272e-02,-1.7405476379394530e-01,1.3508362963150178e+00,-9.8697149829414799e-02
2.2404801940917968e-01,-4.1565517425537109e-02,-2.1345195007324219e-01,7.5738783173228907e-01,-2.9649498758488044e+00
2.6970538330078125e-01,3.7772003173828124e-02,-2.2945199584960937e-01,1.5708695094518585e+00,-6.3512820007401383e-01
2.1139385986328124e-01,-1.0101129531860351e-02,-2.3729174804687500e-01,1.1369541364873339e+00,-2.7437658164301544e+00
2.3146517944335937e-01,-4.6889480590820314e-02,-1.9435391235351562e-01,6.6104909509539245e-01,-2.6733727221656820e+00
2.7570596313476564e-01,2.1158164978027343e-02,-1.6044982910156250e-01,1.2677793152448082e+00,-4.9377048533342127e-02
2.7582431030273435e-01,4.0140834808349610e-02,-2.0293507385253906e-01,1.5262283110066437e+00,-1.9246508674013499e-01
2.6757434082031251e-01,-1.5352056503295899e-02,-1.4908250427246095e-01,9.4140021401984175e-01,-7.6336937701010965e-01
2.3131250000000000e-01,-4.6334445953369142e-02,-1.8684713745117187e-01,6.3221822349553947e-01,-2.5399599955649919e+00
2.3025198364257812e-01,-4.4351596832275388e-02,-2.0943757629394530e-01,7.4254375785022120e-01,-2.8596941759198193e+00
2.1587457275390626e-01,-2.7831411361694335e-02,-2.2893989562988282e-01,9.2184596863823831e-01,-3.0134350557993548e+00
2.1092944335937500e-01,-2.1550527572631838e-02,-2.3192453002929689e-01,9.8293857831462728e-01,-2.9862387855145531e+00
2.3222897338867188e-01,-4.0631750226020815e-04,-2.4327862548828125e-01,1.3115025267710836e+00,-2.1706231002324876e+00
2.7281832885742185e-01,-9.8859596252441409e-03,-1.4791377258300781e-01,1.0061968112924642e+00,-6.2792173543502705e-01
2.7574569702148438e-01,3.8514514923095704e-02,-1.9666517639160155e-01,1.5010502412848719e+00,-1.3538557239525392e-01
2.2108364868164063e-01,-3.3498111724853515e-02,-2.2525639343261719e-01,8.6958993342892077e-01,-3.0030916025134848e+00
2.4164956665039061e-01,1.0164218902587891e-02,-2.4378858947753906e-01,1.4293041966476898e+00,-1.7383188678827741e+00
2.7571472167968752e-01,1.0213769912719727e-02,-1.5172785949707032e-01,1.1566811515727839e+00,-1.9910193379064334e-01
2.6894635009765627e-01,3.1559717178344729e-02,-2.3540820312499999e-01,1.5431289263731554e+00,-8.5032745671132415e-01
2.4651516723632813e-01,-3.8729412078857425e-02,-1.6600485229492187e-01,6.9552561656009948e-01,-1.7804175733462844e+00
2.7563623046875002e-01,3.4101234436035154e-02,-1.9208627319335939e-01,1.4606908847454776e+00,-1.5920691711890472e-01
2.7558547973632813e-01,2.0243799209594727e-02,-1.6908370971679687e-01,1.2948497338100773e+00,-1.6179059173663185e-01
2.5196260070800780e-01,-3.5415733337402347e-02,-1.6183921813964844e-01,7.3976097742731328e-01,-1.5657126581130190e+00
2.7582046508789060e-01,2.5507788658142090e-03,-1.5191479492187501e-01,1.1077976599048363e+00,-3.7367701870581549e-01
2.5915643310546876e-01,2.2477054595947267e-02,-2.4076144409179687e-01,1.5159592480464501e+00,-1.1886491335176552e+00
2.2531069946289062e-01,-1.0442307472229004e-02,-2.4022222900390625e-01,1.1828723093931279e+00,-2.5357420412526266e+00
2.7558044433593748e-01,2.4113353729248048e-02,-1.8137677001953126e-01,1.3633450436629515e+00,-2.2402233750212677e-01
2.7580834960937500e-01,3.8015155792236327e-02,-2.1466860961914064e-01,1.5344981491708389e+00,-4.1144700114730470e-01
2.3874220275878907e-01,-4.7617519378662113e-02,-1.9835757446289062e-01,7.1021212537248768e-01,-2.6244516307611239e+00
2.4379815673828126e-01,-4.7080875396728512e-02,-1.8456433105468750e-01,6.8776987117317123e-01,-2.3212074242485907e+00
2.6366735839843752e-01,-2.7375967025756835e-02,-1.5474697875976562e-01,8.4961744897917524e-01,-1.1495091726728182e+00
2.1482409667968749e-01,-1.5738926887512206e-02,-2.3614941406250001e-01,1.0799474788118517e+00,-2.8120552645207764e+00
2.3146440124511719e-01,-8.3542861938476556e-03,-2.4186396789550782e-01,1.2225939252827007e+00,-2.3996408722325606e+00
2.5767282104492190e-01,-3.1566724777221680e-02,-1.5806068420410158e-01,7.9157406933756858e-01,-1.3512098506174695e+00
2.4807258605957030e-01,-4.2794422149658201e-02,-1.7233747863769530e-01,6.9944562733382787e-01,-1.9643936374896054e+00
2.7562252807617188e-01,3.6094837188720703e-02,-2.2178999328613280e-01,1.5374256706424885e+00,-5.5953479766978909e-01
2.7570181274414063e-01,3.4867412567138670e-02,-2.0824539184570312e-01,1.5045644460050109e+00,-3.6899915701308106e-01
2.7559906005859375e-01,2.9472124099731444e-02,-1.8647808837890625e-01,1.4140212734736042e+00,-1.7789106988758221e-01
2.3788024902343749e-01,-4.7429023742675783e-02,-1.8985954284667969e-01,6.7202380704380005e-01,-2.5085487160029496e+00
2.3679949951171875e-01,-4.6280567169189456e-02,-2.0642703247070313e-01,7.4717284535599715e-01,-2.7398472648937604e+00
2.4930360412597657e-01,1.2718930244445800e-02,-2.4392187500000001e-01,1.4506297183952728e+00,-1.5806244727837728e+00
2.7558782958984374e-01,-3.9182109832763675e-03,-1.5224758911132813e-01,1.0659833262962612e+00,-5.2774304072130551e-01
2.6953945922851563e-01,-2.2658834457397459e-02,-1.5201289367675780e-01,9.1487135986145152e-01,-9.6966640223626666e-01
2.3983398437500000e-01,2.1529257297515868e-03,-2.4432585144042968e-01,1.3487938739016081e+00,-2.0002471437110767e+00
2.7569277954101562e-01,1.3104106903076172e-02,-1.5809248352050781e-01,1.2033214315758931e+00,-2.0683455053677169e-01
2.2705163574218751e-01,-3.8466640472412113e-02,-2.2105166625976563e-01,8.3387630473106855e-01,-2.9421687506031646e+00
2.7569863891601565e-01,3.0048603057861327e-02,-2.2899514770507812e-01,1.5117199621638395e+00,-7.7813251539765305e-01
2.3045404052734375e-01,-4.1942169189453128e-02,-2.1564782714843750e-01,7.9341245640099456e-01,-2.8917146748152245e+00
2.7559228515625001e-01,1.3772494316101074e-02,-1.6542875671386720e-01,1.2378695168052607e+00,-2.6390910991224481e-01
2.7563745117187499e-01,3.1647272109985351e-02,-2.0033485412597657e-01,1.4670190993322196e+00,-3.1724197539344845e-01
2.4958390808105468e-01,-4.6100296020507810e-02,-1.7938928222656250e-01,7.1078496725208384e-01,-2.1298292586086984e+00
2.6726647949218751e-01,2.4706497192382812e-02,-2.3999711608886717e-01,1.5084405294244345e+00,-1.0766594189258174e+00
2.7560607910156248e-01,-1.5950908660888673e-02,-1.5360305786132813e-01,9.8430209781805666e-01,-8.2072951640670755e-01
2.7578085327148438e-01,2.4360607147216797e-02,-2.3558026123046874e-01,1.4843116234694738e+00,-9.8610794338874519e-01
2.2227110290527344e-01,-1.5966350555419923e-02,-2.3773194885253907e-01,1.1059496747256352e+00,-2.7133917386756998e+00
2.1898822021484374e-01,-2.2144594192504884e-02,-2.3392509460449218e-01,1.0136684853713018e+00,-2.8780377924662526e+00
2.3634136962890626e-01,-4.3884975433349613e-02,-2.1347822570800781e-01,7.9349231733761716e-01,-2.7996153510845563e+00
2.3844503784179688e-01,-5.9143142700195314e-03,-2.4348358154296876e-01,1.2635343209971999e+00,-2.2379988786877698e+00
2.7579861450195314e-01,-8.8924369812011725e-03,-1.5642648315429689e-01,1.0488691493146405e+00,-6.8436010556973503e-01
2.5385794067382811e-01,-4.0318637847900393e-02,-1.6772140502929689e-01,7.3661921502044869e-01,-1.7557688670469567e+00
2.7570019531250001e-01,6.2353930473327632e-03,-1.5685079956054687e-01,1.1531183879830686e+00,-3.4224355406529350e-01
2.5700875854492189e-01,1.5088179588317870e-02,-2.4364735412597657e-01,1.4631233453753161e+00,-1.4339931396692720e+00
2.4739245605468749e-01,4.7799043655395506e-03,-2.4488221740722657e-01,1.3794895531731828e+00,-1.8316384769053724e+00
2.7558160400390624e-01,1.8303750991821289e-02,-1.7678678894042968e-01,1.3093843691536102e+00,-2.9260856640974836e-01
2.6528088378906250e-01,-3.3496448516845703e-02,-1.5938365173339844e-01,8.3203058018449472e-01,-1.3478444466562871e+00
2.7568395996093747e-01,-8.5388618707656864e-04,-1.5909127807617188e-01,1.1155726612115882e+00,-5.1846776899123403e-01
2.2368977355957032e-01,-2.8050617218017580e-02,-2.3100027465820314e-01,9.5858864793818077e-01,-2.8998376474284848e+00
2.5958267211914060e-01,-3.7160976409912110e-02,-1.6336206054687499e-01,7.8228137499792649e-01,-1.5505540258765325e+00
2.7178225708007814e-01,-2.9767602920532227e-02,-1.5612464904785156e-01,8.9402399874986238e-01,-1.1661329028057859e+00
2.7558245849609375e-01,2.6122266769409180e-02,-1.9364813232421876e-01,1.4134016319817393e+00,-3.3934183071229590e-01
2.7571823120117189e-01,2.6678245544433595e-02,-2.2169853210449220e-01,1.4775916220149010e+00,-7.3033337470841675e-01
2.7570153808593750e-01,3.0721614837646485e-02,-2.1487965393066405e-01,1.4912152324619865e+00,-5.5021873776568719e-01
2.5101414489746093e-01,-4.8072387695312503e-02,-1.8700785827636718e-01,7.3164419797064795e-01,-2.2655600416350756e+00
2.7558288574218748e-01,2.2506765365600586e-02,-1.8791680908203126e-01,1.3730874761392895e+00,-3.3904679642240071e-01
2.7559902954101562e-01,6.5161056518554684e-03,-1.6301748657226561e-01,1.1796037388910721e+00,-3.9411347172212152e-01
2.7558004760742189e-01,1.3759051322937012e-02,-1.7227290344238280e-01,1.2632020852129282e+00,-3.3549222504341947e-01
2.4506188964843750e-01,-4.8203746795654298e-02,-1.9241728210449219e-01,7.1660077421840440e-01,-2.4461476513105138e+00
2.7560144042968748e-01,2.6747905731201171e-02,-2.0765582275390626e-01,1.4522145127619610e+00,-5.1837376368789534e-01
2.7558486938476562e-01,1.6503717422485350e-02,-1.8436204528808595e-01,1.3222357977352515e+00,-4.1827364778513404e-01
2.4574829101562501e-01,-3.2620465755462645e-03,-2.4467373657226563e-01,1.3017965171718437e+00,-2.0659006422784270e+00
2.5492060852050780e-01,7.3203949928283690e-03,-2.4523216247558594e-01,1.4016815709935686e+00,-1.6749772568936536e+00
2.5543418884277341e-01,-4.4283664703369141e-02,-1.7443370056152344e-01,7.4392073256023661e-01,-1.9233886036270211e+00
2.7575909423828127e-01,2.1716178894042967e-02,-2.2831031799316406e-01,1.4562584736946049e+00,-9.2179002238733942e-01
2.7583914184570313e-01,-2.2505561828613282e-02,-1.5858883666992188e-01,9.6178290928230703e-01,-1.0118533230787463e+00
2.2859059143066407e-01,-3.3222606658935547e-02,-2.2758244323730470e-01,9.1324699602794890e-01,-2.8895340798455118e+00
2.6483447265624999e-01,1.7325889587402343e-02,-2.4327905273437500e-01,1.4655610980658236e+00,-1.3071560671613340e+00
2.2994744873046874e-01,-1.5718956947326661e-02,-2.3916571044921875e-01,1.1350388361185206e+00,-2.5909945432951291e+00
2.3524234008789063e-01,-4.0519641876220702e-02,-2.1987677001953124e-01,8.4514283913779920e-01,-2.8236698592518850e+00
2.4268002319335938e-01,-4.7311576843261718e-02,-2.0449240112304687e-01,7.5919604109733274e-01,-2.6379739864488037e+00
2.4260469055175782e-01,-4.5681526184082034e-02,-2.1094705200195313e-01,7.9969478281291262e-01,-2.6884136781444559e+00
2.7573666381835937e-01,-1.5054751396179199e-02,-1.6140867614746093e-01,1.0253035128842085e+00,-8.6798894294137985e-01
2.7296777343750001e-01,1.8919185638427736e-02,-2.4213473510742187e-01,1.4558183945119696e+00,-1.1911036286584995e+00
2.4694845581054686e-01,-4.8321784973144530e-02,-1.9984942626953126e-01,7.5665536706746772e-01,-2.5161099019018596e+00
